wavelength,flam,flam_err
3.523819073795043,3.3618492245100073e-19,1.967868674224564e-21
3.5347779604955343,3.3474495410617466e-19,2.012910429336853e-21
3.5457026039323694,3.4429943489098927e-19,2.150257541427351e-21
3.5565932911820464,3.523304273196514e-19,2.136731671726172e-21
3.567450304993288,3.6172057492369504e-19,2.7529117340700268e-21
3.5782739242322164,3.976431430508058e-19,2.5570310125706563e-21
3.5890644244941137,4.281915662732799e-19,2.287120190611046e-21
3.599822078021419,4.83650839332007e-19,2.574497068019828e-21
3.610547152494151,5.641189374633784e-19,2.5518596002018438e-21
3.6212399131467095,7.50030154054663e-19,2.957586102721797e-21
3.631900621730509,1.0646780748934093e-18,3.786453084963751e-21
3.6425295352547473,1.436989460957905e-18,4.2380967368731115e-21
3.6531269089260694,1.4336859685971418e-18,4.2604755062909145e-21
3.6636929942026053,1.0880973666573169e-18,4.32806031689873e-21
3.674228038997792,7.158478836587514e-19,3.1573028583954816e-21
3.684732288171343,5.28248284916595e-19,2.7842565901999238e-21
3.6952059835648816,4.249956037540388e-19,2.3076062532648597e-21
3.705649366427339,3.774728682476908e-19,2.1912086852817176e-21
3.716062674596946,3.5862123557832534e-19,2.5246348087726896e-21
3.726446140419409,3.266857322362146e-19,2.0922796682045874e-21
3.736799994178946,3.0822826472174865e-19,2.011289268973061e-21
3.747124463221861,2.906067359706022e-19,2.045992855486931e-21
3.7574197711273754,2.7739880734509444e-19,1.8940688650198247e-21
3.7676861392713135,2.6130175952389447e-19,2.1000635963826396e-21
3.777923786209665,2.6600005020667846e-19,1.961532174751592e-21
3.788132929471134,2.675740930136681e-19,1.8042410125703797e-21
3.7983137857036993,2.649327987945882e-19,1.872122824250021e-21
3.8084665662880384,2.613888724405326e-19,1.7716687133042414e-21
3.8185914795781386,2.50782669774532e-19,1.7520723347980168e-21
3.828688730388488,2.4769905124781296e-19,1.8329452688028555e-21
3.8387585225086664,2.5565685096393956e-19,1.7251644505631884e-21
3.848801055335069,2.4634044779807745e-19,1.811940532646617e-21
3.85881653209554,2.5522089181639344e-19,2.1481236140736456e-21
3.868805150519052,2.590565592392084e-19,2.029922423865186e-21
3.8787671034699764,2.577752460170656e-19,2.0046658522758426e-21
3.888702582212151,2.5926966449364107e-19,1.903281023395565e-21
