wavelength,flam,flam_err
3.097034285714326,3.033785613028957e-19,3.2596969771741385e-20
3.0976685714286116,3.6496168081977545e-19,3.621534904345389e-20
3.0983028571428974,3.2746271926563206e-19,3.166126556567089e-20
3.0989371428571832,3.3171151369289574e-19,3.6650060153002584e-20
3.099571428571469,3.4228047993657313e-19,3.46151813660258e-20
3.100205714285755,3.16012463255898e-19,3.64793681239203e-20
3.1008400000000407,3.05607298947238e-19,3.606359993166946e-20
3.1014742857143265,3.543724448239309e-19,6.42399387109194e-20
3.1021085714286123,3.4952798221940155e-19,3.988092256981079e-20
3.102742857142898,4.087127248661758e-19,4.0425962936478156e-20
3.103377142857184,3.126201636114009e-19,3.2823507678144594e-20
3.1040114285714697,3.3661882044992957e-19,3.069574377278898e-20
3.1046457142857555,2.8952944484060587e-19,4.174901607715632e-20
3.1052800000000413,2.9412068347369727e-19,3.5786457283527503e-20
3.105914285714327,3.1927806292573594e-19,3.964145784812989e-20
3.106548571428613,3.0203334754300324e-19,4.0011372656094297e-20
3.1071828571428988,3.098621635475601e-19,4.7378714164219365e-20
3.1078171428571846,3.126698604641764e-19,4.243146093075224e-20
3.1084514285714704,3.6125338928769045e-19,6.49287282918727e-20
3.109085714285756,3.417496745514641e-19,4.928133787630427e-20
3.109720000000042,2.6370035258116477e-19,3.877989320197538e-20
3.110354285714328,2.945767584036223e-19,4.034955391979323e-20
3.1109885714286136,3.4591358754248034e-19,3.970690481989276e-20
3.1116228571428994,2.254075764128476e-19,4.10369320959114e-20
3.1122571428571852,3.6313858441793183e-19,4.3431460265616026e-20
